gene_id,standard_DEG,treat_DEG
C16orf59,TRUE,TRUE
CYB5A,TRUE,TRUE
SCN4A,TRUE,TRUE
SOX18,TRUE,TRUE
ATP1A2,TRUE,TRUE
TOP2A,TRUE,TRUE
CNKSR1,TRUE,TRUE
TUBA1B,TRUE,TRUE
FLT4,TRUE,TRUE
PANK1,TRUE,TRUE
ANLN,TRUE,TRUE
ZFYVE9,TRUE,TRUE
NME1,TRUE,TRUE
LINC01571,TRUE,TRUE
ITGA8,TRUE,TRUE
RP11-355F16.1,TRUE,TRUE
SACS,TRUE,TRUE
RP13-650J16.1,TRUE,FALSE
SGIP1,TRUE,TRUE
CTD-3080P12.3,TRUE,TRUE
KLK7,TRUE,FALSE
RHBG,TRUE,TRUE
IDH2,TRUE,TRUE
SLC15A4,TRUE,TRUE
RP11-680C21.1,TRUE,TRUE
BPI,TRUE,TRUE
DTX2,TRUE,TRUE
MYBL2,TRUE,FALSE
CDO1,TRUE,TRUE
CDC45,TRUE,FALSE
FOXO1,TRUE,TRUE
MTFR2,TRUE,TRUE
TAL1,TRUE,TRUE
RP11-527L4.5,TRUE,TRUE
AC144831.1,TRUE,TRUE
RP11-254A24.2,TRUE,TRUE
RP11-18H21.3,TRUE,FALSE
OR10AB1P,TRUE,TRUE
CALML3,TRUE,TRUE
KCNA1,TRUE,FALSE
SLC7A13,TRUE,TRUE
CKMT2,TRUE,TRUE
PAQR5,TRUE,TRUE
LNX1,TRUE,TRUE
HSPB7,TRUE,TRUE
OR2C1,TRUE,TRUE
ARPC1A,FALSE,TRUE
MPG,TRUE,TRUE
LYPD6B,TRUE,TRUE
C17orf53,TRUE,TRUE
TTC36,TRUE,TRUE
FGL2,TRUE,TRUE
AF186192.1,TRUE,TRUE
ASB15,TRUE,TRUE
AVPR2,TRUE,TRUE
EFTUD2,FALSE,TRUE
CYP4F2,TRUE,TRUE
CTSLP1,TRUE,TRUE
GABRG1,TRUE,TRUE
ARL15,TRUE,TRUE
RP13-895J2.3,TRUE,TRUE
TAPBP,TRUE,TRUE
TMEM140,TRUE,TRUE
DDN,TRUE,TRUE
THOC6,TRUE,TRUE
TSPAN8,TRUE,TRUE
TMPRSS4,TRUE,TRUE
FECH,TRUE,TRUE
LINC00924,TRUE,TRUE
NKD1,TRUE,TRUE
RP11-21A7A.4,TRUE,TRUE
FER1L6,TRUE,TRUE
POLQ,TRUE,FALSE
SREBF2,TRUE,TRUE
SFXN2,TRUE,TRUE
RP4-635A23.6,TRUE,TRUE
SLC13A2,TRUE,TRUE
SLC36A2,TRUE,TRUE
STARD8,TRUE,TRUE
TMEM150C,TRUE,TRUE
RP11-108E14.1,TRUE,TRUE
ITLN1,TRUE,TRUE
SEMA6D,TRUE,TRUE
TCEAL6,TRUE,FALSE
GIPC3,TRUE,TRUE
SPC24,TRUE,TRUE
AGPAT9,TRUE,TRUE
ATXN2L,FALSE,TRUE
DNAJC5B,TRUE,FALSE
NAV2-AS1,TRUE,TRUE
RAB25,TRUE,TRUE
RP5-907D15.3,TRUE,TRUE
NR4A2,TRUE,TRUE
AKAP2,TRUE,TRUE
GPM6A,TRUE,TRUE
ENTPD3,TRUE,TRUE
LY6K,TRUE,TRUE
PSMB9,TRUE,TRUE
THY1,TRUE,TRUE
PROX1,TRUE,TRUE
FAM167B,TRUE,TRUE
RP11-298I3.1,TRUE,TRUE
S100A11,TRUE,TRUE
BTNL9,TRUE,TRUE
SLITRK3,TRUE,TRUE
NOTCH4,TRUE,TRUE
ASF1B,TRUE,TRUE
CDH3,TRUE,TRUE
TMEM54,TRUE,TRUE
RP11-297D21.2,TRUE,TRUE
CNTFR,TRUE,TRUE
CPNE6,TRUE,TRUE
KIF5C,TRUE,TRUE
AEN,TRUE,TRUE
SORCS3,TRUE,TRUE
LINC01270,TRUE,TRUE
HOXB-AS3,TRUE,TRUE
TSPAN2,TRUE,TRUE
ABCA12,TRUE,FALSE
TGFBR2,TRUE,TRUE
IGSF9,TRUE,TRUE
CDC25C,TRUE,FALSE
SLC38A11,TRUE,TRUE
KRT85,TRUE,FALSE
TMEM59,FALSE,TRUE
DLGAP5,TRUE,FALSE
UBE2C,TRUE,FALSE
PCSK9,TRUE,TRUE
FHL5,TRUE,TRUE
DPY19L1,TRUE,TRUE
E2F2,TRUE,FALSE
CTD-3128G10.7,TRUE,FALSE
SEPT6,TRUE,TRUE
ALAD,TRUE,TRUE
RP11-142A12.1,TRUE,TRUE
ADTRP,TRUE,TRUE
RP11-481F24.3,TRUE,TRUE
CD300C,TRUE,TRUE
TGFBR3,TRUE,TRUE
OLFML3,TRUE,TRUE
CSRP1,TRUE,TRUE
ARPC5,FALSE,TRUE
MAPK4,TRUE,TRUE
CGNL1,TRUE,TRUE
TBRG4,FALSE,TRUE
ZNF331,TRUE,TRUE
GRIP2,TRUE,TRUE
EGR3,TRUE,TRUE
MARCH10,TRUE,TRUE
PLCG2,TRUE,TRUE
PPP1R9B,FALSE,TRUE
RP11-456K23.1,TRUE,TRUE
MIR22HG,TRUE,TRUE
PFN1,FALSE,TRUE
HEATR6,FALSE,TRUE
MYH7,TRUE,TRUE
RP11-545A16.1,TRUE,FALSE
KIAA0408,TRUE,TRUE
SOX13,TRUE,TRUE
MCCD1,TRUE,TRUE
GALR1,TRUE,TRUE
NAALAD2,TRUE,TRUE
GHR,TRUE,TRUE
MAGI1,TRUE,TRUE
SLC5A3,TRUE,TRUE
IPCEF1,TRUE,TRUE
LRRC4,TRUE,TRUE
C2orf40,TRUE,TRUE
GIMAP6,TRUE,TRUE
CSNK2A2,FALSE,TRUE
TPK1,TRUE,TRUE
TOM1L2,TRUE,TRUE
NTN4,TRUE,TRUE
UNC5C,TRUE,TRUE
OSMR,TRUE,TRUE
RP11-334E6.12,TRUE,TRUE
NME1-NME2,TRUE,TRUE
PGM5,TRUE,TRUE
SMIM10L2B,TRUE,TRUE
RP11-190A12.7,TRUE,FALSE
PCDHGA7,TRUE,TRUE
FAM111B,TRUE,FALSE
GJD2,TRUE,FALSE
ABCA4,TRUE,TRUE
TPST2,TRUE,TRUE
CCL18,TRUE,FALSE
UBE2I,FALSE,TRUE
RP11-362F19.1,TRUE,TRUE
SERPINH1,TRUE,TRUE
RP11-276H19.1,TRUE,TRUE
ARL2BP,FALSE,TRUE
LPGAT1,FALSE,TRUE
SLC52A3,TRUE,TRUE
ASPG,TRUE,TRUE
CMTM4,TRUE,TRUE
RP11-494M8.4,TRUE,FALSE
ARHGAP1,FALSE,TRUE
SFXN3,TRUE,TRUE
AP000282.2,TRUE,TRUE
HOXD10,TRUE,TRUE
RP11-61N20.3,TRUE,TRUE
SHE,TRUE,TRUE
TGM7,TRUE,FALSE
STX4,FALSE,TRUE
STC1,TRUE,TRUE
TNS1,TRUE,TRUE
PARN,FALSE,TRUE
CD84,TRUE,TRUE
AC005753.1,TRUE,FALSE
S1PR3,TRUE,TRUE
C5orf67,TRUE,TRUE
CAPS,TRUE,TRUE
FOXO4,FALSE,TRUE
RASSF9,TRUE,TRUE
MGAT4B,TRUE,TRUE
RP4-799P18.2,TRUE,TRUE
AXIN1,FALSE,TRUE
TSPYL1,FALSE,TRUE
ZNF385A,TRUE,TRUE
RP11-293M10.1,TRUE,FALSE
PDGFB,TRUE,TRUE
SLC35F6,TRUE,TRUE
RP11-352D13.6,TRUE,TRUE
RNF149,FALSE,TRUE
ROS1,TRUE,TRUE
MAZ,TRUE,TRUE
FCER1G,TRUE,TRUE
PWAR6,TRUE,TRUE
TMEM45B,TRUE,TRUE
BCR,FALSE,TRUE
NEU4,TRUE,TRUE
CLN5,FALSE,TRUE
FMNL2,TRUE,TRUE
AK3,TRUE,TRUE
SYT9,TRUE,TRUE
SYDE2,TRUE,TRUE
TMEM61,TRUE,TRUE
LINC00602,TRUE,TRUE
FGD6,TRUE,TRUE
RP11-310P5.2,TRUE,TRUE
CTC-786C10.1,TRUE,TRUE
YBX3,TRUE,TRUE
WIPI2,FALSE,TRUE
RP11-95G6.1,TRUE,TRUE
ITPKB,TRUE,TRUE
ZNF781,TRUE,TRUE
BIRC5,TRUE,TRUE
FGD5,TRUE,TRUE
ACADM,TRUE,TRUE
RP11-511B23.2,TRUE,TRUE
PLS3-AS1,TRUE,TRUE
DTL,TRUE,TRUE
CLUL1,TRUE,TRUE
TNFRSF1A,TRUE,TRUE
PMP2,TRUE,FALSE
SOAT1,TRUE,TRUE
RP11-397G17.1,TRUE,TRUE
RP1-10C16.1,TRUE,TRUE
ZC3HC1,FALSE,TRUE
ADCK3,FALSE,TRUE
RMDN1,FALSE,TRUE
KANK3,TRUE,TRUE
NPHS1,TRUE,TRUE
ADORA3,TRUE,TRUE
BDKRB2,TRUE,TRUE
SCN7A,TRUE,TRUE
MRGPRF-AS1,TRUE,TRUE
FOXC2,TRUE,TRUE
GMIP,TRUE,TRUE
MKI67,TRUE,TRUE
FAAP24,TRUE,TRUE
SH2D3C,TRUE,TRUE
TUBB3,TRUE,TRUE
SLC5A4,TRUE,TRUE
BHLHE41,TRUE,TRUE
TPX2,TRUE,TRUE
DLGAP2,TRUE,TRUE
HSPB1,TRUE,TRUE
BMP1,TRUE,TRUE
MGAM,TRUE,TRUE
SQRDL,FALSE,TRUE
IKBKE,TRUE,TRUE
AC034243.1,TRUE,TRUE
ASAP2,TRUE,TRUE
FANCI,TRUE,TRUE
AC124789.1,TRUE,TRUE
NCAPD2P1,TRUE,TRUE
FMO5,TRUE,TRUE
GDNF,TRUE,TRUE
HS3ST2,TRUE,FALSE
SPHK2,TRUE,TRUE
FGF7,TRUE,TRUE
RP11-5O23.2,TRUE,FALSE
NEIL3,TRUE,FALSE
DHX37,FALSE,TRUE
DRAIC,TRUE,TRUE
BMP5,TRUE,TRUE
PTGER4,TRUE,TRUE
RP11-379F12.4,TRUE,TRUE
KDELC1,TRUE,TRUE
RP1-80N2.2,TRUE,TRUE
RP11-373E16.3,TRUE,TRUE
ZNF12,FALSE,TRUE
CTA-38K21.2,TRUE,TRUE
ZNF726,TRUE,TRUE
MAP4K4,TRUE,TRUE
DUSP26,TRUE,TRUE
CENPU,TRUE,TRUE
KIF18B,TRUE,FALSE
NOP2,TRUE,TRUE
CDH16,TRUE,TRUE
EZH2,TRUE,TRUE
FANCA,TRUE,TRUE
CSNK1D,FALSE,TRUE
NRK,TRUE,TRUE
DYRK2,TRUE,TRUE
KIAA0930,TRUE,TRUE
NUAK2,TRUE,TRUE
HSPB8,TRUE,TRUE
LGSN,TRUE,TRUE
ANK2,TRUE,TRUE
KCNN2,TRUE,TRUE
ZNF552,TRUE,TRUE
GJA3,TRUE,FALSE
RPS2,TRUE,TRUE
SLIT3,TRUE,TRUE
PPP2R2B,TRUE,TRUE
SFXN5,TRUE,TRUE
LINC00475,TRUE,FALSE
GCNT4,TRUE,TRUE
CELSR3,TRUE,TRUE
TNFRSF12A,TRUE,TRUE
RP13-895J2.2,TRUE,TRUE
PCK1,TRUE,TRUE
EIF4A1,FALSE,TRUE
POLD1,TRUE,TRUE
ARHGAP11A,TRUE,TRUE
NUDT1,TRUE,TRUE
UCN,TRUE,FALSE
CREB5,TRUE,TRUE
C6orf223,TRUE,TRUE
RP11-550H2.2,TRUE,FALSE
F3,TRUE,TRUE
TPRG1L,TRUE,TRUE
ZCWPW2,TRUE,TRUE
MAP6,TRUE,TRUE
HS6ST1,TRUE,TRUE
MAPK10,TRUE,TRUE
PDE7B,TRUE,TRUE
REEP4,TRUE,TRUE
AMD1,FALSE,TRUE
TROAP,TRUE,FALSE
CCL11,TRUE,TRUE
G6PC,TRUE,TRUE
RP11-345P4.9,TRUE,TRUE
TLN2,TRUE,TRUE
LAIR1,TRUE,TRUE
SPNS1,TRUE,TRUE
FOLH1B,TRUE,TRUE
RP11-255H23.2,TRUE,TRUE
BTN3A2,FALSE,TRUE
DCHS1,TRUE,TRUE
RP11-742D12.2,TRUE,TRUE
GAS1,TRUE,TRUE
ATP13A5,TRUE,TRUE
RXRG,TRUE,TRUE
GATA5,TRUE,TRUE
TOB2,FALSE,TRUE
TCF24,TRUE,TRUE
ZNF540,TRUE,TRUE
LRRTM3,TRUE,TRUE
MALRD1,TRUE,TRUE
LINC01108,TRUE,FALSE
IL1RL1,TRUE,TRUE
IDNK,TRUE,TRUE
KCNC4-AS1,TRUE,TRUE
TYROBP,TRUE,TRUE
DLX3,TRUE,TRUE
LHFPL2,TRUE,TRUE
GINS2,TRUE,TRUE
LAPTM5,TRUE,TRUE
FGF10,TRUE,TRUE
GPR17,TRUE,TRUE
RP11-20I20.4,TRUE,FALSE
TBC1D1,TRUE,TRUE
LGR5,TRUE,TRUE
ACSBG2,TRUE,TRUE
SLC7A14,TRUE,FALSE
MAN2B1,TRUE,TRUE
HSPB3,TRUE,TRUE
MPC1,TRUE,TRUE
KIF20A,TRUE,FALSE
ETFDH,TRUE,TRUE
GRN,TRUE,TRUE
IL11,TRUE,TRUE
SH2D5,TRUE,TRUE
WNK3,TRUE,TRUE
LL22NC03-104C7.1,TRUE,FALSE
COL6A4P1,TRUE,FALSE
CH507-42P11.8,TRUE,TRUE
ANGPTL1,TRUE,TRUE
ECI2,TRUE,TRUE
ST8SIA5,TRUE,TRUE
CLEC14A,TRUE,TRUE
SYNJ2BP,FALSE,TRUE
RP11-309M7.1,TRUE,FALSE
DEPTOR,TRUE,TRUE
AC093802.1,TRUE,FALSE
FLII,FALSE,TRUE
GPX8,TRUE,TRUE
ASB9,TRUE,TRUE
RAP2B,TRUE,TRUE
DCTN2,FALSE,TRUE
PCAT18,TRUE,TRUE
RP11-706C16.7,TRUE,FALSE
RP11-58O9.2,TRUE,TRUE
CHRM3,TRUE,TRUE
NT5C1A,TRUE,FALSE
RP11-57H14.4,TRUE,TRUE
RDM1,TRUE,FALSE
FAM83B,TRUE,TRUE
HJURP,TRUE,FALSE
DRAM1,FALSE,TRUE
RP11-133K1.8,TRUE,TRUE
ASB10,TRUE,TRUE
DOC2B,TRUE,TRUE
ZYX,TRUE,TRUE
C4orf32,TRUE,TRUE
NEDD4L,TRUE,TRUE
SH3BGR,TRUE,TRUE
ZSCAN12P1,TRUE,TRUE
RP11-387A1.5,TRUE,TRUE
RP11-875O11.3,TRUE,TRUE
LPL,TRUE,TRUE
EPHX2,TRUE,TRUE
SLC7A3,TRUE,TRUE
NEGR1,TRUE,TRUE
RNF212B,TRUE,TRUE
DCN,TRUE,TRUE
ARHGEF3,TRUE,TRUE
PTPN1,TRUE,TRUE
SCARB1,TRUE,TRUE
CACNA1S,TRUE,TRUE
RP11-762L8.6,TRUE,TRUE
PTPRE,TRUE,TRUE
C1QB,TRUE,TRUE
CST9,TRUE,TRUE
PDE3A,TRUE,TRUE
RP11-89B16.1,TRUE,TRUE
LINC00919,TRUE,FALSE
ESYT1,TRUE,TRUE
RP11-10L7.1,TRUE,FALSE
SEMA3B-AS1,TRUE,TRUE
SLC25A5-AS1,TRUE,TRUE
ISOC1,TRUE,TRUE
PECAM1,TRUE,TRUE
PDGFRA,TRUE,TRUE
MT1L,TRUE,TRUE
RS1,TRUE,TRUE
DDX11,TRUE,TRUE
ZNF385D,TRUE,TRUE
CSRNP1,TRUE,TRUE
FRMD1,TRUE,TRUE
CCNB2,TRUE,TRUE
BNIP3P9,TRUE,FALSE
MCF2L-AS1,TRUE,TRUE
GABRB2,TRUE,TRUE
PDE4C,TRUE,TRUE
RP3-335E1.1,TRUE,FALSE
COLCA1,TRUE,TRUE
LYVE1,TRUE,TRUE
TYMS,TRUE,TRUE
GCH1,TRUE,TRUE
AC006960.7,TRUE,FALSE
RP11-480D4.2,TRUE,TRUE
CORIN,TRUE,TRUE
HSPA12A,TRUE,TRUE
DDX11-AS1,TRUE,TRUE
C14orf180,TRUE,TRUE
FNDC5,TRUE,TRUE
RP11-794G24.1,TRUE,TRUE
XPA,TRUE,TRUE
CASQ2,TRUE,TRUE
ZNF282,FALSE,TRUE
AC156455.1,TRUE,FALSE
FABP4,TRUE,TRUE
AP001189.4,TRUE,TRUE
TPTE2P2,TRUE,TRUE
GRB2,FALSE,TRUE
SNX10,TRUE,TRUE
LIMCH1,TRUE,TRUE
BRCA1,TRUE,TRUE
PCMTD1,FALSE,TRUE
AC004987.9,TRUE,TRUE
CCZ1,FALSE,TRUE
ANXA2,TRUE,TRUE
CYR61,TRUE,TRUE
HDHD2,FALSE,TRUE
FLT1,TRUE,TRUE
MYCNUT,TRUE,FALSE
WNK1,TRUE,TRUE
PPM1K,TRUE,TRUE
NT5DC1,FALSE,TRUE
CNPY3,FALSE,TRUE
NT5DC3,TRUE,TRUE
PON3,TRUE,TRUE
RNF213,TRUE,TRUE
PTPN6,FALSE,TRUE
APOC3,TRUE,FALSE
RP11-523H20.3,TRUE,FALSE
STK39,TRUE,TRUE
NTF3,TRUE,TRUE
CPED1,TRUE,TRUE
MOCS2,FALSE,TRUE
PTPRT,TRUE,TRUE
SLC37A2,TRUE,TRUE
AGRP,TRUE,TRUE
RP3-429O6.1,TRUE,FALSE
TBC1D13,TRUE,TRUE
DIP2B,TRUE,TRUE
WBSCR17,TRUE,TRUE
RP1-29C18.9,TRUE,TRUE
SLC34A3,TRUE,TRUE
ANKRD65,TRUE,TRUE
ADGRA1,TRUE,TRUE
PRKCE,TRUE,TRUE
NPC1,TRUE,TRUE
MLKL,TRUE,TRUE
BTBD16,TRUE,FALSE
EPB41L4B,TRUE,TRUE
PDK4,TRUE,TRUE
LETM1P2,TRUE,TRUE
SOX17,TRUE,TRUE
AKIRIN1,TRUE,TRUE
NUDCD3,FALSE,TRUE
CSTA,TRUE,TRUE
TDRD1,TRUE,TRUE
BTG2,TRUE,TRUE
SYT15,TRUE,TRUE
LIMS2,TRUE,TRUE
PRMT9,FALSE,TRUE
EPAS1,TRUE,TRUE
PGM5P4-AS1,TRUE,TRUE
CTB-92J24.3,TRUE,TRUE
MT1M,TRUE,TRUE
ACOT6,TRUE,TRUE
KCTD13,TRUE,TRUE
MT1X,TRUE,TRUE
TWF2,TRUE,TRUE
KIAA1549L,TRUE,TRUE
RP11-452C13.1,TRUE,FALSE
GPR4,TRUE,TRUE
XG,TRUE,TRUE
CHFR,FALSE,TRUE
RNPEPL1,FALSE,TRUE
B4GALNT3,TRUE,TRUE
MCM10,TRUE,FALSE
RP11-830F9.6,TRUE,TRUE
FOXM1,TRUE,TRUE
BMPR1B,TRUE,TRUE
CENPF,TRUE,TRUE
GGT5,TRUE,TRUE
REEP5,FALSE,TRUE
NPY1R,TRUE,TRUE
HNF4A-AS1,TRUE,FALSE
LINC01558,TRUE,TRUE
CKLF,TRUE,TRUE
SEPT9,FALSE,TRUE
CBX3,FALSE,TRUE
CH507-9B2.2,TRUE,FALSE
EME1,TRUE,TRUE
AXDND1,TRUE,TRUE
TREH,TRUE,TRUE
CTB-107G13.1,TRUE,TRUE
GBP2,TRUE,TRUE
RP11-672A2.4,TRUE,TRUE
FAM69B,TRUE,TRUE
MMP14,TRUE,TRUE
RP6-109B7.2,TRUE,TRUE
PEX7,FALSE,TRUE
FAM13C,TRUE,TRUE
SEC14L1,FALSE,TRUE
MRPS6,TRUE,TRUE
ZNF488,TRUE,TRUE
NTS,TRUE,TRUE
PPP6C,FALSE,TRUE
PPAPDC1A,TRUE,TRUE
C1orf204,TRUE,TRUE
ITLN2,TRUE,FALSE
LA16c-60H5.7,TRUE,FALSE
ADH1A,TRUE,TRUE
HMCN2,TRUE,TRUE
EIF3B,FALSE,TRUE
UBE2Z,FALSE,TRUE
RP11-264B14.1,TRUE,TRUE
DPP9,FALSE,TRUE
ARPC3,FALSE,TRUE
RPS2P55,TRUE,TRUE
MAB21L1,TRUE,TRUE
TMEM8C,TRUE,TRUE
DNAJC19,TRUE,TRUE
PHLDA3,TRUE,TRUE
YPEL5,FALSE,TRUE
HPGD,TRUE,TRUE
GLOD5,TRUE,TRUE
SIRPB1,TRUE,TRUE
ADGRF3,TRUE,TRUE
ARL6IP5,FALSE,TRUE
LYPD6,TRUE,TRUE
RP11-2N1.2,TRUE,FALSE
CA9,TRUE,FALSE
RP11-342K6.4,TRUE,TRUE
PTTG1,TRUE,TRUE
PNP,TRUE,TRUE
PNPLA1,TRUE,TRUE
ACADSB,TRUE,TRUE
RP13-392I16.1,TRUE,FALSE
DANCR,TRUE,TRUE
CHPF2,TRUE,TRUE
NCCRP1,TRUE,TRUE
RNASE2,TRUE,FALSE
HAO2,TRUE,TRUE
RET,TRUE,TRUE
RP11-426D19.1,TRUE,TRUE
CCL23,TRUE,TRUE
ZNF233,TRUE,TRUE
SOWAHA,TRUE,TRUE
RP11-284F21.7,TRUE,FALSE
PGLS,FALSE,TRUE
RP3-431P23.2,TRUE,TRUE
PALM3,TRUE,TRUE
MYZAP,TRUE,TRUE
HTRA4,TRUE,FALSE
SIGLEC9,TRUE,TRUE
DIO1,TRUE,TRUE
LINC01348,TRUE,TRUE
RP11-524H19.2,TRUE,TRUE
FREM3,TRUE,TRUE
ZNF833P,TRUE,TRUE
PACRG,TRUE,TRUE
WEE2,TRUE,TRUE
UPP2,TRUE,TRUE
RP11-532F12.5,TRUE,TRUE
NPM1P25,TRUE,TRUE
NPAP1,TRUE,TRUE
KIAA0101,TRUE,TRUE
EMILIN2,TRUE,TRUE
SLC26A4,TRUE,TRUE
RP11-1260E13.1,TRUE,FALSE
RP11-879F14.2,TRUE,TRUE
TBC1D9,TRUE,TRUE
BEX5,TRUE,TRUE
HPD,TRUE,TRUE
SPC25,TRUE,TRUE
SLC52A2,FALSE,TRUE
EWSAT1,TRUE,TRUE
ATP10B,TRUE,TRUE
DBT,TRUE,TRUE
SUSD2,TRUE,TRUE
CWF19L2,FALSE,TRUE
TMEM43,TRUE,TRUE
SGSM1,TRUE,TRUE
SLC38A7,FALSE,TRUE
ST6GAL1,TRUE,TRUE
AC012123.1,TRUE,TRUE
PYCR1,TRUE,TRUE
PRAM1,TRUE,TRUE
RP11-367J11.3,TRUE,TRUE
LSP1,TRUE,TRUE
RP11-261N11.8,TRUE,FALSE
FRY,TRUE,TRUE
MAD1L1,FALSE,TRUE
RP11-643A5.3,TRUE,TRUE
PCP4,TRUE,TRUE
CTD-2666L21.1,TRUE,TRUE
LYRM7,TRUE,TRUE
RP11-444D3.1,TRUE,FALSE
RP4-763G1.2,TRUE,FALSE
TMEM50B,TRUE,TRUE
PPP1R1B,TRUE,TRUE
TAF6,FALSE,TRUE
ART3,TRUE,TRUE
TP53INP2,TRUE,TRUE
C9orf135,TRUE,TRUE
GJA4,TRUE,TRUE
NKAIN1,TRUE,FALSE
SLC28A2,TRUE,TRUE
LINC00461,TRUE,TRUE
ADAMDEC1,TRUE,FALSE
CCNA2,TRUE,TRUE
CSAG3,TRUE,FALSE
MAN1C1,TRUE,TRUE
NEBL,TRUE,TRUE
E2F8,TRUE,FALSE
CELP,TRUE,TRUE
MCU,TRUE,TRUE
LGI2,TRUE,TRUE
RP1-140K8.5,TRUE,FALSE
TMEM104,FALSE,TRUE
OVOL1,TRUE,TRUE
SPINK13,TRUE,FALSE
PPP1R16B,TRUE,TRUE
SUCNR1,TRUE,TRUE
USP46-AS1,TRUE,TRUE
FGD3,TRUE,TRUE
AGAP3,FALSE,TRUE
SERHL,TRUE,TRUE
UGT8,TRUE,TRUE
RP11-507K2.3,TRUE,TRUE
GOLGA7B,TRUE,TRUE
DENND2A,TRUE,TRUE
SLC24A2,TRUE,TRUE
BMP2K,FALSE,TRUE
MRO,TRUE,TRUE
ADORA2BP1,TRUE,TRUE
C1orf115,TRUE,TRUE
IRAK1,FALSE,TRUE
SETBP1,TRUE,TRUE
KCNV1,TRUE,TRUE
CCDC88A,TRUE,TRUE
AQP5,TRUE,TRUE
KLHL14,TRUE,TRUE
FAM46B,TRUE,TRUE
PLVAP,TRUE,TRUE
ITGB2,TRUE,TRUE
DUX4L27,TRUE,TRUE
RP11-410L14.2,TRUE,TRUE
FRMD3,TRUE,TRUE
FXYD6-FXYD2,TRUE,TRUE
RAD51AP1,TRUE,TRUE
BCO2,TRUE,TRUE
RNF223,TRUE,TRUE
TTC39A,TRUE,TRUE
CTC-526N19.1,TRUE,TRUE
ASMTL,TRUE,TRUE
ADCY7,TRUE,TRUE
RP11-195B3.1,TRUE,TRUE
ADGRF5P1,TRUE,TRUE
TRMT10A,TRUE,TRUE
CLDN10,TRUE,TRUE
LIMS3L,TRUE,TRUE
PGR,TRUE,TRUE
MIR4435-2HG,TRUE,TRUE
CTD-2297D10.1,TRUE,FALSE
SHISA6,TRUE,TRUE
CGN,TRUE,TRUE
STK4,FALSE,TRUE
CCL16,TRUE,TRUE
ETV6,FALSE,TRUE
RP5-1033H22.2,TRUE,TRUE
LINC01226,TRUE,TRUE
FBP1,TRUE,TRUE
B3GNTL1,TRUE,TRUE
LINC00989,TRUE,TRUE
CTB-193M12.5,TRUE,TRUE
BCAM,TRUE,TRUE
PCDH1,TRUE,TRUE
PEBP1,TRUE,TRUE
PLA2G7,TRUE,TRUE
RP11-715J22.6,TRUE,TRUE
PCDH18,TRUE,TRUE
MUC12,TRUE,TRUE
CHEK2,TRUE,TRUE
MIR143HG,TRUE,TRUE
RP11-109J4.1,TRUE,TRUE
FAM72C,TRUE,FALSE
RGS1,TRUE,TRUE
PCOLCE2,TRUE,TRUE
SHC3,TRUE,TRUE
TNNI3K,TRUE,TRUE
AP001046.5,TRUE,TRUE
SPATA12,TRUE,FALSE
C4orf3,FALSE,TRUE
PPP6R2,FALSE,TRUE
NDRG2,TRUE,TRUE
GAL3ST4,TRUE,TRUE
C22orf31,TRUE,FALSE
RPTOR,FALSE,TRUE
RTCA-AS1,TRUE,TRUE
ADGRE4P,TRUE,FALSE
SPI1,TRUE,TRUE
LINC00864,TRUE,TRUE
FAM196A,TRUE,TRUE
CATSPER1,TRUE,FALSE
F12,TRUE,TRUE
AC083843.1,TRUE,TRUE
EPHB3,TRUE,TRUE
C1QC,TRUE,TRUE
KLK1,TRUE,TRUE
ESPN,TRUE,TRUE
HEPH,TRUE,TRUE
SVIP,FALSE,TRUE
FOS,TRUE,TRUE
CHRDL1,TRUE,TRUE
CTA-212A2.1,TRUE,TRUE
NAP1L5,TRUE,TRUE
KCNC4,TRUE,TRUE
SLC4A8,TRUE,TRUE
PCP4L1,TRUE,TRUE
GRIK5,TRUE,TRUE
IGSF6,TRUE,TRUE
SOWAHB,TRUE,TRUE
CXCL12,TRUE,TRUE
CR2,TRUE,FALSE
MSR1,TRUE,TRUE
DBH,TRUE,TRUE
ADCY1,TRUE,TRUE
HMP19,TRUE,TRUE
C1orf226,TRUE,TRUE
OAT,TRUE,TRUE
WNT6,TRUE,TRUE
AC012499.1,TRUE,FALSE
UNC45B,TRUE,TRUE
AC004901.1,TRUE,FALSE
SPATA13,TRUE,TRUE
EGR1,TRUE,TRUE
PKHD1L1,TRUE,TRUE
STAC3,TRUE,TRUE
EMILIN3,TRUE,TRUE
ACACB,TRUE,TRUE
LRRN2,TRUE,TRUE
LINC00964,TRUE,FALSE
DNAH8,TRUE,TRUE
PARM1,TRUE,TRUE
C10orf82,TRUE,TRUE
CTB-36H16.2,TRUE,TRUE
TUBAL3,TRUE,FALSE
ATF3,TRUE,TRUE
SVEP1,TRUE,TRUE
ADA,TRUE,TRUE
PDGFRB,TRUE,TRUE
TCEB1P21,TRUE,FALSE
AC109642.1,TRUE,TRUE
MYBPH,TRUE,TRUE
POLD2,FALSE,TRUE
CD300A,TRUE,TRUE
MINA,TRUE,TRUE
TPD52,TRUE,TRUE
NSUN5,FALSE,TRUE
APOBR,TRUE,TRUE
MT1F,TRUE,TRUE
PTPRZ1,TRUE,TRUE
AP001059.5,TRUE,TRUE
IL17RE,TRUE,TRUE
GAL3ST3,TRUE,TRUE
KIAA1462,TRUE,TRUE
HOMER3,TRUE,TRUE
